distributor_id,industry,sku,category,sales,avg_quarterly_sales,movement_category,quarter,year,total_quarter_sales,prev_quarter_sales,is_diwali,is_ganesh_chaturthi,is_gudi_padwa,is_eid,is_akshay_tritiya,is_dussehra_navratri,is_onam,is_christmas,time_idx
DIST027,Wholesale,Ponds Face Powder,Beauty,1661.69,2244.92,Slow Moving,3,2023,1661.69,1037.46,0,1,0,1,0,1,1,0,19694
DIST037,Education,Classmate Notebook Set,Office Supplies,6461.7,5049.67,Medium,4,2023,6461.7,5618.03,1,0,0,0,0,1,0,1,27797
DIST037,Education,Reebok Dumbbells Set,Sports,1724.41,1200.72,Medium,3,2020,1724.41,953.23,0,1,0,0,0,1,1,0,27442
DIST031,Education,Strauss Yoga Mat,Sports,16359.96,18825.74,Medium,3,2022,16359.96,10556.34,0,1,0,1,0,1,1,0,22362
DIST002,Hospitality,Bose QuietComfort Earbuds,Electronics,2936.09,3486.49,Slow Moving,3,2022,2936.09,2141.51,0,1,0,1,0,1,1,0,996
DIST050,Wholesale,MTR Breakfast Mix,Food,986.55,640.46,Medium,3,2021,986.55,652.66,0,1,0,1,0,1,1,0,37103
DIST035,Education,Amaron Battery 45Ah,Automotive,22342.5,15903.38,Slow Moving,3,2023,22342.5,15573.56,0,1,0,1,0,1,1,0,26105
DIST019,E-commerce,Kinley Water 1L Pack,Beverages,2684.54,8863.91,Medium,1,2020,2684.54,2416.09,0,0,1,0,0,0,0,0,13600
DIST025,Financial Services,Disney Princess Doll,Toys,2349.04,3623.32,Slow Moving,1,2020,2349.04,2114.14,0,0,1,0,0,0,0,0,17827
DIST045,E-commerce,Uniqlo AIRism Undershirt,Apparel,3961.43,4630.7,Slow Moving,3,2024,3961.43,4218.78,0,1,0,0,0,1,1,0,33546
DIST032,Manufacturing,Himalaya Purifying Neem Face Wash,Beauty,18634.31,9807.82,Fast Moving,4,2024,18634.31,15851.35,1,0,0,0,0,1,0,1,23355
DIST040,Retail,Cat Mate Pet Fountain,Pet Supplies,2594.59,5975.71,Slow Moving,1,2025,2594.59,4947.78,0,0,1,1,0,0,0,0,30284
DIST023,Manufacturing,Louis Vuitton Neverfull Bag,Apparel,65612.95,68246.14,Medium,1,2021,65612.95,149168.26,0,0,1,0,0,0,0,0,16356
DIST022,E-commerce,Morphy Richards Toaster,Home Goods,5426.79,7381.4,Medium,1,2024,5426.79,10090.07,0,0,1,1,0,0,0,0,15912
DIST013,Manufacturing,Play-Doh Modeling Compound,Toys,4254.83,3242.42,Fast Moving,3,2025,4254.83,2515.25,0,1,0,0,0,1,1,0,9981
DIST032,Manufacturing,Asian Paints Premium Emulsion,Paint and ancillaries,15047.1,11871.07,Medium,4,2022,15047.1,13816.18,1,0,0,0,0,1,0,1,22985
DIST013,Manufacturing,Bosch Spark Plug Set,Automotive,5362.35,5780.38,Fast Moving,4,2022,5362.35,4925.63,1,0,0,0,0,1,0,1,9881
DIST027,Wholesale,Parle-G Biscuits Value Pack,Food,6300.46,5909.6,Medium,2,2021,6300.46,8800.75,0,0,1,1,1,0,0,0,19728
DIST020,Retail,Sony WH-1000XM5 Headphones,Electronics,6769.21,9515.13,Medium,1,2021,6769.21,17678.36,0,0,1,0,0,0,0,0,14110
DIST036,Healthcare,Honda Engine Oil 10W-30,Automotive,7348.43,4770.42,Slow Moving,4,2020,7348.43,5153.36,1,0,0,1,0,1,0,1,26822
DIST003,Education,MTR Breakfast Mix,Food,742.1,640.46,Medium,4,2021,742.1,877.76,1,0,0,0,0,1,0,1,1978
DIST040,Retail,Thums Up 1.25L,Beverages,24443.25,17644.64,Medium,3,2023,24443.25,15295.01,0,1,0,1,0,1,1,0,29663
DIST015,Retail,Supreme Plastic Chair Set,Home Goods,1370.78,2453.24,Medium,1,2021,1370.78,2818.17,0,0,1,0,0,0,0,0,10744
DIST008,Manufacturing,Maybelline Fit Me Foundation,Beauty,910.88,1223.47,Slow Moving,2,2025,910.88,839.24,0,0,1,1,1,0,0,0,6100
DIST045,E-commerce,Asian Paints Ultima Protek Exterior,Paint and ancillaries,2311.48,1521.83,Medium,2,2023,2311.48,1439.59,0,0,1,0,1,0,0,0,33906
DIST016,E-commerce,Maybelline Fit Me Foundation,Beauty,662.38,1223.47,Fast Moving,1,2023,662.38,1044.87,0,0,1,1,0,0,0,0,11161
DIST030,Financial Services,Slazenger Tennis Balls,Sports,4969.97,3804,Fast Moving,4,2022,4969.97,3332.47,1,0,0,0,0,1,0,1,21658
DIST016,E-commerce,Whiskas Cat Food Tuna 7kg,Pet Supplies,799.71,1685.14,Fast Moving,1,2025,799.71,1834.11,0,0,1,1,0,0,0,0,11214
DIST017,Retail,Pediasure Growth Supplement,Health,1488.05,1532.91,Medium,4,2023,1488.05,1358.69,1,0,0,0,0,1,0,1,12849
DIST026,Manufacturing,Puma Running Shorts,Apparel,3319.49,9210.96,Medium,2,2022,3319.49,4112.26,0,0,1,0,1,0,0,0,19230
DIST029,Manufacturing,Faber Chimney Hood,Home Goods,1472.79,1179.46,Fast Moving,2,2023,1472.79,1008.19,0,0,1,0,1,0,0,0,21383
DIST003,Education,IRIS Pet Food Container,Pet Supplies,1819.99,2981.05,Slow Moving,1,2020,1819.99,1637.99,0,0,1,0,0,0,0,0,2156
DIST017,Retail,Bose QuietComfort Earbuds,Electronics,2030.25,3486.49,Fast Moving,1,2023,2030.25,4987.13,0,0,1,1,0,0,0,0,12892
DIST001,Manufacturing,Kissan Mixed Fruit Jam,Food,11238.38,8738.38,Medium,3,2022,11238.38,8113.86,0,1,0,1,0,1,1,0,240
DIST015,Retail,Nivia Basketball,Sports,10963.84,5532.88,Medium,4,2025,10963.84,8005.14,1,0,0,0,0,1,0,1,10739
DIST031,Education,Cosco Volleyball,Sports,1183.15,838.75,Medium,3,2022,1183.15,887.32,0,1,0,1,0,1,1,0,22341
DIST040,Retail,Asian Paints Apcolite Premium Enamel,Paint and ancillaries,6251.19,6108.35,Slow Moving,2,2021,6251.19,2701.24,0,0,1,1,1,0,0,0,29929
DIST041,E-commerce,7UP 600ml Bottle,Beverages,2082.21,1285.49,Slow Moving,3,2023,2082.21,1262.07,0,1,0,1,0,1,1,0,30832
DIST036,Healthcare,Borosil Glass Set,Home Goods,1812.17,2770.72,Medium,1,2021,1812.17,3075.9,0,0,1,0,0,0,0,0,27167
DIST024,Hospitality,Ponds Face Powder,Beauty,1364.83,2244.92,Fast Moving,1,2020,1364.83,1228.35,0,0,1,0,0,0,0,0,17372
DIST005,Financial Services,Savic Dog Carrier,Pet Supplies,2722.24,3801.62,Slow Moving,2,2020,2722.24,1732.2,0,0,1,1,1,0,0,0,3616
DIST015,Retail,Remote Control Car,Toys,2037.54,2551.44,Medium,1,2025,2037.54,4494.49,0,0,1,1,0,0,0,0,10941
DIST039,Financial Services,Sprite 2.25L Bottle,Beverages,4262.02,7729.18,Fast Moving,2,2024,4262.02,4004.8,0,0,1,1,1,0,0,0,29229
DIST019,E-commerce,Gulf Pride 4T Plus 10W-30,Automotive,4169.02,2446.05,Fast Moving,4,2021,4169.02,2631.84,1,0,0,0,0,1,0,1,13430
DIST036,Healthcare,Bajaj Mixer Grinder,Home Goods,7224.99,7816.7,Slow Moving,3,2024,7224.99,5801.24,0,1,0,0,0,1,1,0,27296
DIST005,Financial Services,Pidilite M-Seal,Paint and ancillaries,1480.18,1812.46,Fast Moving,3,2022,1480.18,1622.11,0,1,0,1,0,1,1,0,3577
DIST012,Retail,Tata Tea Premium 1kg,Beverages,1550.44,1121.9,Fast Moving,2,2025,1550.44,1198.2,0,0,1,1,1,0,0,0,8755
DIST039,Financial Services,Himalaya Purifying Neem Face Wash,Beauty,8223.61,9807.82,Medium,1,2024,8223.61,15310.7,0,0,1,1,0,0,0,0,29320
DIST023,Manufacturing,Shell Helix Ultra 4L,Automotive,3972.39,4141.9,Medium,4,2025,3972.39,3246.35,1,0,0,0,0,1,0,1,16099
DIST023,Manufacturing,Play-Doh Modeling Compound,Toys,2553.72,3242.42,Fast Moving,2,2022,2553.72,2650.49,0,0,1,0,1,0,0,0,16200
DIST049,Financial Services,Remote Control Car,Toys,3162.88,2551.44,Medium,3,2024,3162.88,2518.96,0,1,0,0,0,1,1,0,36431
DIST014,Manufacturing,Asian Paints Premium Emulsion,Paint and ancillaries,13463.37,11871.07,Slow Moving,4,2020,13463.37,11995.65,1,0,0,1,0,1,0,1,10077
DIST007,E-commerce,Canon EOS R6 Camera,Electronics,2759.84,4083.36,Medium,3,2024,2759.84,2084.73,0,1,0,0,0,1,1,0,4860
DIST043,Education,Fluval Aquarium Filter,Pet Supplies,4868,3819.25,Fast Moving,2,2024,4868,4402.01,0,0,1,1,1,0,0,0,32702
DIST002,Hospitality,Everest Chicken Masala,Food,1210.89,1251.2,Slow Moving,2,2020,1210.89,738.99,0,0,1,1,1,0,0,0,894
DIST009,Manufacturing,Nerolac Impressions HD Paint,Paint and ancillaries,698.31,930.34,Fast Moving,2,2020,698.31,628.48,0,0,1,1,1,0,0,0,6585
DIST042,Retail,Revital H Capsules,Health,15246.96,9972.53,Fast Moving,4,2022,15246.96,13563.32,1,0,0,0,0,1,0,1,31997
DIST008,Manufacturing,Everest Chicken Masala,Food,859.47,1251.2,Slow Moving,1,2023,859.47,1132.15,0,0,1,1,0,0,0,0,6137
DIST046,Manufacturing,Adidas Ultraboost Sneakers,Apparel,460.94,842.34,Medium,2,2023,460.94,467.01,0,0,1,0,1,0,0,0,34872
DIST004,Healthcare,Michelin P215/65R16 Tires,Automotive,2332.44,2763.1,Medium,4,2023,2332.44,1972.29,1,0,0,0,0,1,0,1,2195
DIST045,E-commerce,Disney Princess Doll,Toys,2841.9,3623.32,Medium,1,2024,2841.9,6709.63,0,0,1,1,0,0,0,0,33314
DIST005,Financial Services,Cat Mate Pet Fountain,Pet Supplies,5515.71,5975.71,Slow Moving,3,2023,5515.71,5152.61,0,1,0,1,0,1,1,0,3285
DIST032,Manufacturing,Asian Paints Dynamo Adhesive,Paint and ancillaries,5072.62,5602.99,Medium,3,2021,5072.62,2703.83,0,1,0,1,0,1,1,0,23179
DIST012,Retail,Castrol Engine Oil 3L,Automotive,1672.08,5056.99,Fast Moving,1,2020,1672.08,1504.87,0,0,1,0,0,0,0,0,8480
DIST049,Financial Services,Castrol Engine Oil 3L,Automotive,5841.08,5056.99,Fast Moving,3,2020,5841.08,4585.46,0,1,0,0,0,1,1,0,36737
DIST048,Manufacturing,Mobil Super Mileage 15W-40,Automotive,1298.71,2485.01,Fast Moving,2,2021,1298.71,1095.18,0,0,1,1,1,0,0,0,35935
DIST010,E-commerce,AccuCheck Sugar Test Strips,Health,11260.63,6422.28,Slow Moving,4,2025,11260.63,8443.9,1,0,0,0,0,1,0,1,7065
DIST010,E-commerce,Cetaphil Gentle Skin Cleanser,Health,2586.54,4301.95,Fast Moving,1,2022,2586.54,3464.14,0,0,1,1,0,0,0,0,7233
DIST046,Manufacturing,Fevicol SH Wood Adhesive 1kg,Paint and ancillaries,11829.08,6171.51,Fast Moving,3,2025,11829.08,16706.39,0,1,0,0,0,1,1,0,34262
DIST047,Manufacturing,Scotch Magic Tape,Office Supplies,6286.2,4473.52,Medium,1,2024,6286.2,6640.43,0,0,1,1,0,0,0,0,35448
DIST020,Retail,Maybelline Fit Me Foundation,Beauty,941.64,1223.47,Slow Moving,3,2023,941.64,742.5,0,1,0,1,0,1,1,0,14398
DIST028,Financial Services,Royal Canin Maxi Puppy 4kg,Pet Supplies,3944.28,4123.24,Slow Moving,1,2022,3944.28,7218.92,0,0,1,1,0,0,0,0,20148
DIST030,Financial Services,JK Easy Copier Paper,Office Supplies,712.34,846.22,Slow Moving,2,2020,712.34,461.22,0,0,1,1,1,0,0,0,21831
DIST004,Healthcare,Nivea Men Face Wash,Beauty,1167.18,1370.86,Medium,2,2020,1167.18,1050.46,0,0,1,1,1,0,0,0,2680
DIST043,Education,Zara Slim Fit Blazer,Apparel,16902.81,8387.38,Fast Moving,4,2020,16902.81,8246.13,1,0,0,1,0,1,0,1,32461
DIST047,Manufacturing,PetSafe Gentle Leader Collar,Pet Supplies,944.22,1265.77,Fast Moving,1,2023,944.22,1507.2,0,0,1,1,0,0,0,0,35147
DIST029,Manufacturing,Solo Document Bag,Office Supplies,1367.48,1429.9,Slow Moving,2,2024,1367.48,792.99,0,0,1,1,1,0,0,0,21116
DIST023,Manufacturing,MTR Breakfast Mix,Food,580.99,640.46,Fast Moving,2,2021,580.99,450.41,0,0,1,1,1,0,0,0,16727
DIST020,Retail,Patanjali Honey 500g,Food,11492.79,11020.67,Medium,2,2021,11492.79,6707.44,0,0,1,1,1,0,0,0,14688
DIST010,E-commerce,Nerf Elite Blaster,Toys,1575.74,1725.61,Slow Moving,3,2022,1575.74,1173.69,0,1,0,1,0,1,1,0,7576
DIST027,Wholesale,Ponds Face Powder,Beauty,1209.14,2244.92,Slow Moving,2,2022,1209.14,933.7,0,0,1,0,1,0,0,0,19690
DIST012,Retail,Tata Tea Premium 1kg,Beverages,1301.13,1121.9,Slow Moving,3,2020,1301.13,1186.24,0,1,0,0,0,1,1,0,8736
DIST024,Hospitality,Columbia Fleece Jacket,Apparel,33740.75,35348.43,Medium,3,2022,33740.75,23887.7,0,1,0,1,0,1,1,0,17267
DIST024,Hospitality,Voltas 2 Ton Window AC,Electronics,5652.03,4366.23,Medium,3,2022,5652.03,3943.93,0,1,0,1,0,1,1,0,17562
DIST036,Healthcare,Xbox Series X,Toys,4374.88,9659.16,Fast Moving,1,2023,4374.88,6559.05,0,0,1,1,0,0,0,0,27244
DIST042,Retail,JK Tyre 185/65 R15,Automotive,2223.45,3179.2,Medium,1,2024,2223.45,4251.3,0,0,1,1,0,0,0,0,31724
DIST039,Financial Services,IRIS Pet Food Container,Pet Supplies,2841.07,2981.05,Fast Moving,4,2023,2841.07,1991.84,1,0,0,0,0,1,0,1,28980
DIST011,Healthcare,Cello Finesse Dinner Set,Home Goods,3102.15,2944.2,Fast Moving,4,2021,3102.15,2354.67,1,0,0,0,0,1,0,1,8142
DIST028,Financial Services,Fevicol SH Wood Adhesive 1kg,Paint and ancillaries,6120.24,6171.51,Fast Moving,3,2023,6120.24,5544.48,0,1,0,1,0,1,1,0,20221
DIST028,Financial Services,Louis Vuitton Neverfull Bag,Apparel,78686.17,68246.14,Fast Moving,4,2024,78686.17,59117.66,1,0,0,0,0,1,0,1,20135
DIST017,Retail,Cello Finesse Dinner Set,Home Goods,5078.38,2944.2,Fast Moving,4,2021,5078.38,3564.17,1,0,0,0,0,1,0,1,12817
DIST049,Financial Services,Nivea Men Face Wash,Beauty,872.02,1370.86,Slow Moving,1,2022,872.02,1623.97,0,0,1,1,0,0,0,0,36720
DIST042,Retail,Dove Moisturizing Cream,Beauty,1960.58,3468.33,Fast Moving,2,2024,1960.58,1697.92,0,0,1,1,1,0,0,0,31793
DIST045,E-commerce,Adidas Ultraboost Sneakers,Apparel,388.4,842.34,Fast Moving,2,2023,388.4,371.3,0,0,1,0,1,0,0,0,33588
DIST039,Financial Services,Hasbro Gaming Jenga,Toys,755.22,845.34,Fast Moving,2,2024,755.22,737.47,0,0,1,1,1,0,0,0,28821
DIST017,Retail,Canon EOS R6 Camera,Electronics,4195.64,4083.36,Slow Moving,3,2020,4195.64,3426.9,0,1,0,0,0,1,1,0,12788
DIST036,Healthcare,Parker Vector Fountain Pen,Office Supplies,17200.3,13816.22,Medium,4,2022,17200.3,12899.93,1,0,0,0,0,1,0,1,27336
DIST030,Financial Services,Asian Paints Premium Emulsion,Paint and ancillaries,9855.27,11871.07,Medium,4,2022,9855.27,14337.61,1,0,0,0,0,1,0,1,21725
DIST008,Manufacturing,iPhone 15 Pro 256GB,Electronics,5153.32,10013.21,Fast Moving,2,2020,5153.32,3767.74,0,0,1,1,1,0,0,0,5917
DIST035,Education,Mattel Barbie Dreamhouse,Toys,8719.94,12981.66,Slow Moving,3,2024,8719.94,6533.63,0,1,0,0,0,1,1,0,26133
DIST032,Manufacturing,Pedigree Adult Dog Food 10kg,Pet Supplies,5789.91,4920.06,Slow Moving,3,2020,5789.91,3720.59,0,1,0,0,0,1,1,0,22952
DIST036,Healthcare,Berger Easy Clean,Paint and ancillaries,9346.41,8913.79,Fast Moving,2,2021,9346.41,4230.75,0,0,1,1,1,0,0,0,26754
DIST033,E-commerce,Biotique Morning Nectar Lotion,Beauty,1928.14,2458.76,Medium,1,2020,1928.14,1735.33,0,0,1,0,0,0,0,0,24714
DIST005,Financial Services,Canon EOS R6 Camera,Electronics,6144.24,4083.36,Medium,3,2022,6144.24,4399.74,0,1,0,1,0,1,1,0,3508
DIST030,Financial Services,Fluval Aquarium Filter,Pet Supplies,4913.46,3819.25,Fast Moving,3,2024,4913.46,3376.94,0,1,0,0,0,1,1,0,21958
DIST006,Financial Services,Himalaya Purifying Neem Face Wash,Beauty,13644.09,9807.82,Medium,2,2025,13644.09,11338.35,0,0,1,1,1,0,0,0,4473
DIST043,Education,Faber Chimney Hood,Home Goods,1168.2,1179.46,Slow Moving,3,2023,1168.2,1016.35,0,1,0,1,0,1,1,0,32404
DIST014,Manufacturing,Berger Easy Clean,Paint and ancillaries,6470.38,8913.79,Medium,3,2024,6470.38,9210.18,0,1,0,0,0,1,1,0,10412
DIST012,Retail,H&M Basic T-Shirt Pack,Apparel,2555.86,2242.81,Slow Moving,2,2023,2555.86,2635.79,0,0,1,0,1,0,0,0,8655
DIST008,Manufacturing,Everest Chicken Masala,Food,918.34,1251.2,Medium,3,2020,918.34,959.18,0,1,0,0,0,1,1,0,6128
DIST030,Financial Services,Camlin Permanent Marker Set,Office Supplies,15584.52,17387.3,Slow Moving,2,2021,15584.52,14407.4,0,0,1,1,1,0,0,0,21740
DIST047,Manufacturing,Asian Paints Apcolite Premium Enamel,Paint and ancillaries,7987.39,6108.35,Fast Moving,3,2024,7987.39,4566.96,0,1,0,0,0,1,1,0,35084
DIST035,Education,LG 1 Ton Split AC,Electronics,936.2,1437.94,Slow Moving,1,2023,936.2,2169.64,0,0,1,1,0,0,0,0,25855
DIST029,Manufacturing,Revital H Capsules,Health,13040.39,9972.53,Medium,4,2025,13040.39,12218.4,1,0,0,0,0,1,0,1,20542
DIST010,E-commerce,Parle-G Biscuits Value Pack,Food,3515.25,5909.6,Fast Moving,1,2021,3515.25,8545.07,0,0,1,0,0,0,0,0,7617
DIST007,E-commerce,Rubik's Cube Original,Toys,2651.64,2167.18,Medium,3,2022,2651.64,2971.15,0,1,0,1,0,1,1,0,4692
DIST013,Manufacturing,Baidyanath Chyawanprash,Health,7241.58,6209.52,Medium,3,2025,7241.58,6245.68,0,1,0,0,0,1,1,0,9233
DIST050,Wholesale,Gulf Pride 4T Plus 10W-30,Automotive,2980.77,2446.05,Fast Moving,3,2024,2980.77,2769.88,0,1,0,0,0,1,1,0,37809
DIST042,Retail,Nerolac Beauty Gold Washable,Paint and ancillaries,4488.52,2630.98,Slow Moving,2,2024,4488.52,1883.57,0,0,1,1,1,0,0,0,32229
DIST029,Manufacturing,Minute Maid Pulpy Orange,Beverages,10946.4,8939.18,Fast Moving,4,2025,10946.4,13202.3,1,0,0,0,0,1,0,1,20637
DIST042,Retail,MTR Breakfast Mix,Food,808.47,640.46,Fast Moving,4,2023,808.47,766.61,1,0,0,0,0,1,0,1,31287
DIST037,Education,Mattel Barbie Dreamhouse,Toys,18263.74,12981.66,Slow Moving,4,2023,18263.74,15743.17,1,0,0,0,0,1,0,1,27520
DIST001,Manufacturing,Revlon ColorStay Eyeliner,Beauty,2790.55,3873.66,Fast Moving,4,2024,2790.55,2625.83,1,0,0,0,0,1,0,1,361
DIST012,Retail,Voltas 2 Ton Window AC,Electronics,3998.89,4366.23,Fast Moving,3,2022,3998.89,2486.92,0,1,0,1,0,1,1,0,8811
DIST031,Education,Supreme Plastic Chair Set,Home Goods,1419.45,2453.24,Medium,2,2021,1419.45,879.18,0,0,1,1,1,0,0,0,22932
DIST046,Manufacturing,Maybelline Fit Me Foundation,Beauty,1863.33,1223.47,Fast Moving,4,2022,1863.33,1765.38,1,0,0,0,0,1,0,1,34088
DIST008,Manufacturing,Xbox Series X,Toys,4128.24,9659.16,Medium,1,2020,4128.24,3715.42,0,0,1,0,0,0,0,0,6009
DIST028,Financial Services,Dove Moisturizing Cream,Beauty,2799.15,3468.33,Medium,1,2021,2799.15,4827.96,0,0,1,0,0,0,0,0,20256
DIST034,E-commerce,Milton Thermosteel Flask,Home Goods,10876.07,21658.67,Fast Moving,1,2021,10876.07,24441.99,0,0,1,0,0,0,0,0,25230
DIST001,Manufacturing,Pantene Anti-Dandruff Shampoo,Beauty,6620.72,5199.53,Slow Moving,3,2021,6620.72,6302.11,0,1,0,1,0,1,1,0,511
DIST014,Manufacturing,Reynolds Trimax Pen Pack,Office Supplies,1202.4,1408.82,Slow Moving,1,2020,1202.4,1082.16,0,0,1,0,0,0,0,0,10144
DIST033,E-commerce,VLCC Sunscreen Gel,Beauty,5800.3,9014.05,Fast Moving,2,2021,5800.3,5000.86,0,0,1,1,1,0,0,0,24496
DIST008,Manufacturing,Carrom Board Full Size,Toys,4540.24,5188.35,Medium,2,2025,4540.24,4054.41,0,0,1,1,1,0,0,0,5728
DIST016,E-commerce,Chess Set Wooden,Toys,15045.83,12565.45,Slow Moving,3,2020,15045.83,12601,0,1,0,0,0,1,1,0,11242
DIST023,Manufacturing,Honda Engine Oil 10W-30,Automotive,5399.67,4770.42,Slow Moving,2,2024,5399.67,4600.94,0,0,1,1,1,0,0,0,16761
DIST033,E-commerce,Strauss Yoga Mat,Sports,15889.12,18825.74,Slow Moving,4,2020,15889.12,13102.15,1,0,0,1,0,1,0,1,24782
DIST021,Healthcare,Thums Up 1.25L,Beverages,28342.08,17644.64,Fast Moving,3,2020,28342.08,18577.62,0,1,0,0,0,1,1,0,15028
DIST016,E-commerce,Canon EOS R6 Camera,Electronics,3111.16,4083.36,Fast Moving,1,2023,3111.16,5120.04,0,0,1,1,0,0,0,0,11708
DIST037,Education,Scotch Magic Tape,Office Supplies,5675.12,4473.52,Medium,4,2025,5675.12,3835.74,1,0,0,0,0,1,0,1,27665
DIST047,Manufacturing,Asian Paints Premium Emulsion,Paint and ancillaries,9327.36,11871.07,Slow Moving,1,2020,9327.36,8394.62,0,0,1,0,0,0,0,0,35090
DIST029,Manufacturing,Michael Kors Crossbody Bag,Apparel,2735.55,7211.41,Medium,1,2021,2735.55,7704.92,0,0,1,0,0,0,0,0,21284
DIST034,E-commerce,Dove Moisturizing Cream,Beauty,2400.33,3468.33,Fast Moving,2,2025,2400.33,2197.39,0,0,1,1,1,0,0,0,24996
DIST036,Healthcare,Haldiram's Bhujia,Food,22786.89,22105.21,Slow Moving,2,2023,22786.89,18830.22,0,0,1,0,1,0,0,0,26670
DIST017,Retail,Bombay Dyeing Bedsheet Set,Home Goods,5529.4,6567.88,Slow Moving,1,2021,5529.4,9627.95,0,0,1,0,0,0,0,0,12517
DIST042,Retail,Louis Vuitton Neverfull Bag,Apparel,71666.06,68246.14,Medium,3,2025,71666.06,54079.65,0,1,0,0,0,1,1,0,32210
DIST044,Healthcare,Shell Helix Ultra 4L,Automotive,6302.06,4141.9,Slow Moving,4,2020,6302.06,3653.5,1,0,0,1,0,1,0,1,32891
DIST012,Retail,Asian Paints Premium Emulsion,Paint and ancillaries,13336.56,11871.07,Slow Moving,4,2022,13336.56,13587.17,1,0,0,0,0,1,0,1,8836
DIST002,Hospitality,LG 1 Ton Split AC,Electronics,1521.34,1437.94,Slow Moving,3,2025,1521.34,1429.42,0,1,0,0,0,1,1,0,961
DIST019,E-commerce,Asian Paints Apcolite Premium Enamel,Paint and ancillaries,5415.34,6108.35,Fast Moving,1,2023,5415.34,6305.45,0,0,1,1,0,0,0,0,13889
DIST020,Retail,Maybelline Fit Me Foundation,Beauty,1142.31,1223.47,Slow Moving,4,2025,1142.31,914.82,1,0,0,0,0,1,0,1,14406
DIST036,Healthcare,Bosch Wiper Blades,Automotive,10755.37,6474.21,Medium,4,2021,10755.37,9202.19,1,0,0,0,0,1,0,1,27125
DIST013,Manufacturing,MTR Breakfast Mix,Food,973.38,640.46,Slow Moving,2,2024,973.38,765.18,0,0,1,1,1,0,0,0,9341
DIST026,Manufacturing,Puma Running Shorts,Apparel,8064.29,9210.96,Slow Moving,4,2024,8064.29,3978.52,1,0,0,0,0,1,0,1,19238
DIST011,Healthcare,Adidas Ultraboost Sneakers,Apparel,460.22,842.34,Slow Moving,3,2021,460.22,270.19,0,1,0,1,0,1,1,0,8278
DIST027,Wholesale,Revlon ColorStay Eyeliner,Beauty,4191.2,3873.66,Slow Moving,2,2022,4191.2,3165.92,0,0,1,0,1,0,0,0,19804
DIST043,Education,Zara Slim Fit Blazer,Apparel,6765.31,8387.38,Fast Moving,1,2023,6765.31,12685.61,0,0,1,1,0,0,0,0,32469
DIST029,Manufacturing,Head & Shoulders Shampoo,Beauty,1500.03,2075.29,Medium,3,2020,1500.03,1215.96,0,1,0,0,0,1,1,0,20709
DIST045,E-commerce,Asian Paints Ultima Protek Exterior,Paint and ancillaries,1208.26,1521.83,Medium,1,2022,1208.26,1285.64,0,0,1,1,0,0,0,0,33903
DIST013,Manufacturing,Bosch Spark Plug Set,Automotive,4487.95,5780.38,Slow Moving,4,2020,4487.95,4391.94,1,0,0,1,0,1,0,1,9873
DIST034,E-commerce,Milton Thermosteel Flask,Home Goods,21855.78,21658.67,Slow Moving,2,2025,21855.78,15334.06,0,0,1,1,1,0,0,0,25247
DIST016,E-commerce,Nerf Elite Blaster,Toys,1294.67,1725.61,Fast Moving,2,2022,1294.67,1229.1,0,0,1,0,1,0,0,0,11523
DIST004,Healthcare,JK Easy Copier Paper,Office Supplies,1845.8,846.22,Fast Moving,4,2023,1845.8,1406.41,1,0,0,0,0,1,0,1,2424
DIST029,Manufacturing,Vans Old Skool Sneakers,Apparel,14546.6,13401.03,Fast Moving,2,2021,14546.6,8382.77,0,0,1,1,1,0,0,0,20736
DIST026,Manufacturing,Hot Wheels 5-Car Pack,Toys,4699.48,5502.54,Slow Moving,3,2025,4699.48,3409.63,0,1,0,0,0,1,1,0,18376
DIST017,Retail,Nivea Men Face Wash,Beauty,976.03,1370.86,Fast Moving,1,2020,976.03,878.43,0,0,1,0,0,0,0,0,12671
DIST019,E-commerce,"LG 32"" HD Ready LED TV",Electronics,6776.87,3616.62,Fast Moving,4,2022,6776.87,4620.14,1,0,0,0,0,1,0,1,13958
DIST019,E-commerce,OnePlus 12 5G,Electronics,1321.79,2251.76,Slow Moving,1,2020,1321.79,1189.61,0,0,1,0,0,0,0,0,13468
DIST029,Manufacturing,Volini Spray,Health,10395.25,4947.15,Slow Moving,4,2020,10395.25,8090.15,1,0,0,1,0,1,0,1,21238
DIST013,Manufacturing,Levi's 501 Original Jeans,Apparel,7248.99,7288.33,Medium,3,2024,7248.99,6792.26,0,1,0,0,0,1,1,0,9723
DIST029,Manufacturing,Sprite 2.25L Bottle,Beverages,4788.86,7729.18,Medium,1,2023,4788.86,10272.89,0,0,1,1,0,0,0,0,20814
DIST018,Manufacturing,Speedo Swimming Goggles,Sports,1720.52,2407.12,Medium,2,2023,1720.52,1534.13,0,0,1,0,1,0,0,0,13256
DIST027,Wholesale,Head & Shoulders Shampoo,Beauty,3950.69,2075.29,Medium,3,2024,3950.69,3050.58,0,1,0,0,0,1,1,0,19651
DIST023,Manufacturing,Pepsi 330ml Can Pack,Beverages,30926.46,21367.23,Fast Moving,3,2025,30926.46,19385.69,0,1,0,0,0,1,1,0,16465
DIST019,E-commerce,Ray-Ban Wayfarer Sunglasses,Apparel,2350.79,2462.16,Slow Moving,3,2022,2350.79,1641.51,0,1,0,1,0,1,1,0,13794
